username,content,likes,retweets,replies
notthreadguy,nothing to see here,479,13,83
notthreadguy,"STREAM IN 20 MINUTES

first inning & trump update 

launching the probably nothing comm 

DEV WARS 
@2
 PM PST

GONNA BE A GOOD ONE",197,31,64
notthreadguy,"> President of the United States drops a meme coin on Friday night. Retweet's his wife's meme coin next day
> ahead of inauguration where he has 4 more years 
> ""guys this is the last bullish news we will get""
> sells everything 

crazy that didn't work out",547,43,25
notthreadguy,sell me one that looks like me at floor i’ll buy it,35,1,19
notthreadguy,"not to pfp 

just to show my children",37,0,13
notthreadguy,gcr said bitcoin is flipping gold and he will be long his entire life and you BEAR POSTED?,326,20,57
notthreadguy,"i meant EVERY word in this thread 

the singular greatest onboarding event is trump making a new all time high after the entire world aped and joined crypto while bitcoin races to 200k

and it’s happening. welcome new lads you will never leave this place ever",204,15,42
notthreadguy,"for everyone selected feel free to share http://twitch.tv/threadguy 

expect the first one to be chaotic and not super organized sorry. but you WILL present sometime between 2-4pm PST 

pls keep it to 10 minutes MAX

def start with who you are, if your token is live or not, if yes",45,6,12
notthreadguy,"GCR: longing BTC for his lifetime

Balaji: overton window shift, crypto eating everything

You: yeah top's in",439,25,49
notthreadguy,"came from twitch 
@notthreadguy",15,5,5
notthreadguy,none of you are serious people,462,24,149
notthreadguy,"You know what you don’t see at the top.

Every other tweet in the feed talking about it being a top.",1300,92,80
notthreadguy,People shitting on people for being bullish crypto is not usual “top of cycle” behavior,151,19,14
notthreadguy,"also

this isn’t a direct subtweet. just a general market take as i get shit on for my bull porn 

what do i know. im just a streamer zoomer retard

very optimistic tho",60,3,14
notthreadguy,"cant believe how many times i've read ""cycle top in 2024"" or ""cycle top in early 2025"" in the recent months

this cycle will end in Q4 2025

next year will be incredible. assets will soar so high, surpassing even the most optimistic bulls' expectations

most of you really dont",2000,283,95
notthreadguy,"The cryptoeconomy has been technically feasible for a while. It just became politically feasible.

All payments use stablecoins.
All companies raise online.
All accounting goes onchain.
All systems are go.",2100,365,110
notthreadguy,"trying to give the new guys a proper onboarding but i don’t even know how

please link every relevant guide, interview, article, etc that is a MUST CONSUME if you’re new to crypto 

going to put something together 

bookmark this",945,62,328
notthreadguy,probably start on photon memescope new pairs tbh,99,2,38
notthreadguy,"to the new people from twitch. welcome

you did it. you got here. further than most will ever get. you’re in the right place at the PERFECT

there’s a lot of in the weeds knowledge you need and we will get it to you but before just congratulate yourself 

we are in the first",969,74,203
notthreadguy,"this is the craziest day i’ve ever experienced in crypto i honestly can’t believe it

we’re going mainstream",1300,40,110
