username,content,likes,retweets,replies
frankdegods,kid is different,156,7,33
frankdegods,"out of everyone in the house, threadguy made the sickest trade i've seen in a minute. g fuckin g.",513,16,56
frankdegods,HIM,50,1,6
frankdegods,thanks broski,645,68,47
frankdegods,"I don’t think Trump has realized yet how strong the crypto community will ride for him, if he’s serious about this.

Today might mark the start.",1700,150,188
frankdegods,I think he realized,121,4,5
frankdegods,"trump really said “only 50% gains”? let’s get those numbers up

bro might be one of us",402,37,47
frankdegods,update: he is one of us,85,2,7
frankdegods,"if donald trump is saying he wants to pump crypto to the moon

all you have to do is buy some bitcoin, vote for him, and if he actually pumps your bags

he will end up doing more for you PERSONALLY than any president in the history of the country 

it’s really that simple",1200,113,179
frankdegods,it really was this simple,35,2,3
frankdegods,Trump winning will be remembered as the moment that ushered in the Golden Bull Run of the 2020's.,547,33,89
frankdegods,Fuck it Free SBF,944,85,362
frankdegods,"and you niggas wanna get mad at me for shilling coins, tuh",717,21,70
frankdegods,We were right,290,18,44
frankdegods,"Yes, your coins are down right now but who cares? 

The president of the united states just launched a memecoin on the Solana blockchain. 

Throw everything you thought you knew out the window. It's going to get insane. 

We were right. We are right. Everyone is coming HERE.",2600,343,171
frankdegods,Trump might actually send Bitcoin to $1M,1100,69,88
frankdegods,"dev wars on monday (2pm pst) will be our biggest stream ever 

if you’re building ANYTHING in ai fill out the form below and come demo live on stream 

you will have 5-10 minutes and we’re expecting 15-30+ devs live in the call

it DOESNT MATTER if you’re token is live or not or",341,43,152
frankdegods,BREAKING: threadguy & frank announce 'DEV WARS',355,28,42
frankdegods,gm,418,61,109
frankdegods,"If you're a cracked developer building something cool, I would prefer that you don't launch your coin while I'm away from my computer. Thank you!",339,23,129
frankdegods,"if you're a developer interested in building in crypto, pull up to the first part of the stream",128,7,54
frankdegods,"LA Vape Cabal is a good meme but for the past 4 months no other group has worked harder to give the trenches opportunities to change their life. Stop missing out, we still early!
@notthreadguy
 @frankdegods
 @rasmr_eth
 @OGshoots
 @macdegods",46,6,18
frankdegods,just watch this,94,29,69
frankdegods,"Fuck traders, it's the era of builders soon",1400,198,370
frankdegods,looking for 100m tek,656,75,640
frankdegods,Why would you want equity when you can have a token?,257,38,137
frankdegods,None of the people criticizing you have a clue wtf they are talking about.,74,22,7
frankdegods,Investing is the new gambling,631,99,238
frankdegods,People are desperate for cool shit to invest in,435,66,233
frankdegods,"It's not a meta, it just is",287,27,118
frankdegods,"i’ve said it once and ill say it again 

MAX pain is missing the easiest trade in the history of financial markets because you think frank degods is cringe and threadguy has gay hair",313,41,81
frankdegods,"they are literally tokenizing open source software development

and you're sitting here STILL yappin about NONSENSE",193,12,36
frankdegods,they should make an ai that just replies this to every retarded tweet on your timeline,18,1,6
frankdegods,"i can't stop thinking about this 

monetizing open source through fair-launch coins (pump fun style)

actually pretty nuts

its' already happening in little pockets

wow",276,20,94
frankdegods,People saying it's all vaporware meanwhile I've had like 50 coins on watchlists that I want to bid at all times for the last 3 months,126,5,49
frankdegods,"I honestly wish I didn't have to trade these coins and could just work with my favorite projects on the future of this shit, I really do believe in this thing. It makes sense.",279,7,97
frankdegods,"At this point the trading thing is getting trivial for me, I really just want 1% of all the best stuff and hold forever",59,2,19
frankdegods,"seriously this shit is aging like such fine wine 

the best part is people i HATE are going viral for CLOWNING ME for these takes

so fucking blessed holy shit",103,3,25
frankdegods,"i keep thinking im done but i just keep finding more  

im running out of these",25,1,2
frankdegods,the github meta,136,17,56
frankdegods,"i either disagree with at least 80-90% of the takes i see on the timeline or think they’re so asinine that no energy should be even wasted thinking about such topics

does that matter? not at all which is why i don’t engage with them in the first place

at the end of the day,",191,21,11
frankdegods,max pain is frank was right about everything,386,34,141
frankdegods,"Somebody has to buy my bags at billions and it ain't gonna be me, so it's gonna be these boomer whales calling it vaporware now

I can see it already, ""wow early days it was all rugs and vapor but now the tech is actually good!!""",376,29,124
frankdegods,"The conspiracy isn't that crypto is going to ""create AGI"".

The point is, whatever ""AGI"" looks like will use crypto as rails to accrue power and influence on the internet.

What the fuck else they gonna use to get money? A checking account",298,20,66
frankdegods,"But honestly, I'd rather my opps miss out on this trade, so I'm going to keep making outrageous claims to hate farm the entire sector. 

the AI bros know what's up already",71,4,13
frankdegods,"the most bullish part about this is, this is like a 3 month old take

if this trend continues, naval will be tweeting about infra 3 months from now",191,13,54
frankdegods,Vaperware,133,6,73
frankdegods,I’m so grateful for my counterparties,146,8,88
frankdegods,"Nah, it’s just vapor! What does this guy know?",69,4,28
frankdegods,HYPE LAUNCHES ARE THE WORST,564,35,246
frankdegods,"99.9% of misery on the timeline are symptoms of feelings of underperformance

people will come up with any justification to project onto others when they know deep down inside they’re just frustrated at themselves

ignore, mute, block, etc.

focus all your energy on yourself

win",396,41,27
frankdegods,"In other news this week, a ragtag band of zoomers who can't even make their bed before streaming from their bedroom, have discovered AGI while scanning for fresh pairs to ape on the Solana Blockchain.

The token, currently sitting at 200k market cap, is set to ""destroy humanity""",491,38,36
frankdegods,"true, but crypto's value prop for AGI is in decentralized compute + incentive alignment, not model creation. we're building the rails for AGI to operate trustlessly, not the brain itself",89,11,8
frankdegods,Unfollow everyone that called top at the bottom,980,66,230
frankdegods,we've had a few of these nuke days and shit just rips retarded like 2 days later,446,31,124
frankdegods,"""ai, you're supposed to be dead?""",262,22,113
frankdegods,Trump might be priced in but sensible regulation isn't yet,315,29,70
frankdegods,Buy things people hate,1700,190,715
frankdegods,does anyone have a +1 to the crypto ball at the inauguration?,189,30,77
frankdegods,Intersection of AI Agents & the Crypto Ecosystem,4000,1200,383
frankdegods,"Startups are basically pre-graduation stocks... they're even kind of on a bonding curve split up by funding rounds.

Angel investors are like trenchers looking for 100x's and funding anything with a pulse.",403,37,77
frankdegods,And spacs are like aping 15%+ on the bonding curve then nuking on raydium.,56,2,8
frankdegods,"Why Solana could realistically be the birthplace of AGI 

""AGI is happening right now... on Solana""",330,109,141
frankdegods,"In 2024, Hyperliquid

1) redefined the crypto meta to put community above all. With Hyperliquid, there are no investors, no market makers, and no fees paid to any company. Billions of dollars of value were created by a common vision and relentless hard work. This value went",4200,1400,623
frankdegods,wow haha i miss this so much,394,31,176
frankdegods,"Huh, diamonds look like skittles",172,18,54
frankdegods,With this administration they might end up being registered securities,159,26,74
frankdegods,i'm reentering the trenches,1000,80,315
frankdegods,my port fully back lowkey,104,1,18
frankdegods,Rasmr explains how to DCA (dollar cost average) after learning about it from a tiktok video,372,27,57
frankdegods,how has coinbase not listed virtuals yet?,296,30,159
frankdegods,"Soon, it’ll be obvious.",158,25,30
frankdegods,"imo AI*crypto is not just current meta but it’s the last significant meta in the history of capitalism

let me explain -

we are at a point now where AGI is going to take over most of the white collar economic labor as we head towards the future

which means most of the new age",449,85,37
frankdegods,"what’s the hate on 
@frankdegods
?

i think he builds dope shit and he’s been experimenting since 2021

genuinely curious why so many people are happy about it last tweet",349,23,134
frankdegods,aixbt is basically the biggest KOL in the industry at this point,926,98,223
frankdegods,"Want to be featured on the official DeGods website?

Fill in form below!",272,51,56
frankdegods,So I guess Imma have to be CT’s poster boy shit poster while b16z is gone eh?,129,5,15
frankdegods,i refuse to be cynical about the industry i log onto and participate in every day. i deeply believe crypto is good for the world and will free anybody that has the self belief to go all in. the second i stop believing this is the second ill stop showing up every day,424,43,92
frankdegods,"I'm so tired of seeing half the TL shit on the ""LA Vape Cabal"".

You're mad you think they got a free pass.

The reality of the situation is:

They didn't",424,37,85
frankdegods,They want your Bitcoin. They want your crypto. Don’t get shaken out.,12000,2300,1200
frankdegods,i’m ngl idk what bread u guys are buying these dips with,447,18,184
frankdegods,You know AI bros are spoiled because it dips for 2 days and people are like “it’s over”,283,15,109
frankdegods,(pls don’t be over pls),36,1,23
frankdegods,"HYPERLIQUID vs FARTCOIN

Which coin do normies prefer?",812,93,169
frankdegods,seeing a lot of green on the charts today,525,17,212
frankdegods,wait fuck,81,2,37
